-77.01	90.41	143.36	-127.09
-76.82	90.34	143.28	-126.77
-76.62	90.15	143.44	-126.70
-76.61	89.86	142.96	-126.90
-76.93	90.56	142.47	-126.98
-77.49	91.09	142.3	-127.27
-77.86	91.33	142.55	-127.43
-77.86	91.57	142.51	-127.43
-78.68	91.53	142.44	-127.48
-78.83	91.05	142.5	-127.35
-78.82	90.64	142.46	-127.15
-78.78	90.64	142.54	-127.02
-79.43	90.27	142.57	-127.24
-79.57	89.34	142.76	-127.62
-79.25	89.24	143.81	-127.97
-79.25	87.21	143.81	-127.97
-78.64	87.21	144.13	-128.69
-78.64	83.64	143.8	-128.69
-77.82	83.59	143.17	-128.93
-76.98	84.31	142.72	-129.47
-76.49	86.71	142.31	-129.53
-76.38	87.98	141.61	-130.01
-76.24	87.98	141.45	-130.34
-76.73	88.72	141.11	-130.89
-77.06	91.77	141.05	-131.05
-77.40	92.54	141.39	-130.69
-77.68	88.1	141.01	-130.35
-77.89	85.24	141.62	-130.15
-78.23	85.57	142.3	-130.15
-77.75	86.62	141.38	-130.13
-77.75	87.19	141.38	-130.13
-77.37	88.04	141.3	-130.01
-77.53	89.83	141.95	-129.78
